분류,자치구,공연/행사명,날짜/시간,장소,기관명,이용대상,이용요금,출연자정보,프로그램소개,기타내용,홈페이지?주소,대표이미지,신청일,시민/기관,시작일,종료일,테마분류,위도(X좌표),경도(Y좌표),유무료,문화포털상세URL
기타,종로구,"운현궁에서 맞이 하는 작은 설, 2022 동지",2022-12-22~2022-12-22,운현궁 일원,운현궁,홈페이지 참고,,,,,https://www.unhyeongung.or.kr/sub/notice_guide/notice.php?sno=0&group=basic&code=B10&category=&&abmode=view&no=985&bsort=&bfsort=,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=abc5c2f8e731424d8ccae5ea117631d9&thumb=Y,2022.12.21,기관,2022.12.22 0:00,2022.12.22 0:00,,37.576125,126.98705,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=140351&menuNo=200013
축제-문화/예술,중구,2022 남산골 세시울림 동지 [동계별장],2022-12-22~2022-12-22,남산골한옥마을 일대,남산골한옥마을,남녀노소,,,,,https://www.hanokmaeul.or.kr/ko/h/events/2022-%EB%82%A8%EC%82%B0%EA%B3%A8-%EC%84%B8%EC%8B%9C%EC%9A%B8%EB%A6%BC-%EB%8F%99%EC%A7%80-%EB%8F%99%EA%B3%84%EB%B3%84%EC%9E%A5?preview=1,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=f128fdc37b434245bca78810bdf048e5&thumb=Y,2022.12.18,시민,2022.12.22 0:00,2022.12.22 0:00,,37.5591447,126.9936826,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=140319&menuNo=200010
콘서트,양천구,양천문화원 [2022 제21회 한마음 송년음악회],2022-12-22~2022-12-22,양천문화회관 대극장 (서울특별시 양천구 목동서로 367),양천구청,누구나,무료관람 / 당일 선착순 입장,현숙 / 영기 / 김지민 / 김보성 / 은샘 / 이상결(팝페라 가수) / 김현진?도이철(요들싱어) / 마리모(댄스그룹),"2022년 한 해의 마지막을 보다 풍성하고 따뜻하게 만들어줄  「2022 제 21회 한마음 송년음악회」를 개최합니다.  제 21회 한마음 송년음악회는 양천문화원 주최, 양천구청의 후원으로 개최되며 2022년 한 해를 열심히 살아온 여러분께 음악으로 위로와 격려를 전하고, 희망찬 새해를 기원하고자 마련한 자리입니다.  다양한 장르의 공연으로 즐겁고 따뜻한 연말이 될 것이오니 많은 관심 부탁드리며, 소중한 분들과 함께 발걸음 부탁드립니다.",,https://xn--z92b72qn1at0nqrn.kr/295,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=c391d163cb8b46e4b2c5a3ef9f33fe91&thumb=Y,2022.12.14,기관,2022.12.22 0:00,2022.12.22 0:00,기타,37.51652093,126.86334,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=140299&menuNo=200008
클래식,강남구,강남심포니오케스트라 제95회 정기연주회 MASTERPIECE SERIES Ⅵ,2022-12-22~2022-12-22,예술의전당 콘서트홀,강남문화재단,8세 이상,R석 3만원 / S석 2만원 / A석 1만원,,,,https://www.gangnam.go.kr/office/gfac/board/gfac_perform05/64/view.do?mid=gfac_perform0101,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=8f3e827cf0a54d63b104c5bbe3b5b263&thumb=Y,2022.11.30,기관,2022.12.22 0:00,2022.12.22 0:00,,37.4802402,127.0142152,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=140159&menuNo=200008
콘서트,구로구,"2022년 마음, 선물 콘서트 Vol.1 따뜻한 마음 스윗소로우 & 손승연",2022-12-22~2022-12-22,오류아트홀,구로문화재단,만 5세 이상,"전석 20,000원",,,,https://www.guroartsvalley.or.kr/user/performance/performanceView.do?performanceSeq=3612&page=1,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ff04539380df4549a5baebbe0c06cddf&thumb=Y,2022.11.24,기관,2022.12.22 0:00,2022.12.22 0:00,,37.49535812,126.8460358,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=140117&menuNo=200008
콘서트,중랑구,TANGO CARNIVAL,2022-12-22~2022-12-22,중랑구청 대강당,중랑문화재단,만 6세 이상 누구나,무료,"Passionate Soul(반도네온_고상지, 기타_김진택, 피아노_송영민, 첼로_장우리, 클라리넷_장영광, 더블베이스_ 이시현) / 탱고마스터(김동우, 정승희)",'크리스마스 탱고 축제’를 주제로 화려하게 펼쳐지는 탱고 음악과 춤의 대향연,,https://jnfac.or.kr/festival/friday_program_view.html?pid=28&redir=%2Ffestival%2Ffriday_program.html%3Fstatus%3D%26cate%3D%26year%3D%26sdate%3D%26edate%3D%26find%3D%26search%3D%26page%3D1,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=85e7efcb995146a396eba0682b7616bd&thumb=Y,2022.11.9,기관,2022.12.22 0:00,2022.12.22 0:00,기타,,,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=139999&menuNo=200008
전시/미술,중구,2022 4TH - EXHIBITION 서울로 미디어캔버스,2022-12-21~2023-03-19,서울시 중구 만리재로 215,서울시청,누구나,,,,,https://news.seoul.go.kr/culture/archives/518369,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=40cb9141fa2c48b099fe9fcc574fae15&thumb=Y,2022.12.22,기관,2022.12.21 0:00,2023.3.19 0:00,,,,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=140354&menuNo=200009
축제-기타,중구,다시 돌아온 「서울광장 스케이트장」,2022-12-21~2023-02-12,서울 중구 세종대로 110 서울특별시청 앞 서울광장 스케이트장,서울시청,시민 누구나,"1,000원(1회 1시간, 스케이트 대여료 포함)",,,,https://www.seoulskate.co.kr/index,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=95dc61c6ff8340e59380ca5d8cbd7922&thumb=Y,2022.12.22,기관,2022.12.21 0:00,2023.2.12 0:00,,37.56533387,126.9776978,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=140357&menuNo=200010
전시/미술,강남구,임소진 김현정 오혁진 위제트원 4인전,2022-12-21~2022-12-31,올리비아박 갤러리 청담,기타,누구나,무료,,,,http://www.oliviaparkgallery.com,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=9205e01286524cb2bc6a7f1885e8a0ea&thumb=Y,2022.12.22,시민,2022.12.21 0:00,2022.12.31 0:00,기타,37.52351279,127.0474253,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=140359&menuNo=200009
전시/미술,용산구,청소년 일상상상 프로젝트 [창작지원터] 결과공유회 '18개 자아의 프리즘',2022-12-21~2022-12-30,서울예술교육센터 5~6층 스튜디오,서울문화재단,누구나,,,,,https://www.sfac.or.kr/artspace/artspace/artsedu_notice.do?cbIdx=1019&bcIdx=133762&type=,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=5067456e95c64cc092738f988c79944a&thumb=Y,2022.12.19,기관,2022.12.21 0:00,2022.12.30 0:00,,37.52690561,126.9665662,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=140329&menuNo=200009
뮤지컬/오페라,은평구,[기획공연] 뮤지컬 쿵짝,2022-12-21~2022-12-22,은평문화예술회관 공연장,은평문화재단,만 7세이상 관람가능,"1층 20,000원 2층 10,000원",,,,https://www.efac.or.kr//sub01/sub01.php?type=view&uid=3170,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=f71dcd122c834ec9befac2ec8d917c47&thumb=Y,2022.12.8,기관,2022.12.21 0:00,2022.12.22 0:00,,37.6039163,126.9283646,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=140259&menuNo=200008
콘서트,서초구,2022 송년음악회 [최성수와 함께하는 크리스마스 이야기] (12/21 ~ 12/21),2022-12-21~2022-12-21,서초문화예술회관 아트홀,서초문화원,홈페이지 참고,홈페이지 참고,,,,http://socc.or.kr/bbs/board.php?bo_table=sub04_01&year=2022&month=12&wr_id=378&sc_no=,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=36f4d6650ef3408aa8c572a4c790d8a0&thumb=Y,2022.12.16,기관,2022.12.21 0:00,2022.12.21 0:00,,37.48170939,127.0358612,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=140315&menuNo=200008
클래식,마포구,마포문화재단 [2022 송년음악회],2022-12-21~2022-12-21,마포아트센터 아트홀맥,마포문화재단,8세이상 관람가,"R석 50,000원  S석 40,000원  A석 30,000원",지휘:윤의중 / 소프라노: 김순영 / 국립합창단 / 밀레니엄심포니오케스트라,"<프로그램>   [오케스트라] 영화 ‘캐리비안 해적’ OST   [국립합창단] 애니메이션 ‘알라딘’ 中 - A whole new world  (Sop.이은보라, Ten.문형근)  뮤지컬 ‘지킬 앤 하이드’ 모음곡 (Alto.박정민, Bass.정태준)  뮤지컬 ‘영웅’ 中 - 그날을 기약하며 (Ten.김종갑, Ten.김재성, Bass.유지훈, Bass.김주영)   [오케스트라] 애니메이션 '하울의 움직이는 성' 中 - 인생의 회전목마  [국립합창단] 애니메이션 ‘라이온킹’ 中 - Can you feel the love tonight  (Sop.신연정, Bass.강명원)  영화 ‘시애틀의 잠 못 이루는 밤’ 中 - When I fall in love  (Bass.주호남)  뮤지컬 ‘노트르담 드 파리’ 中 - 대성당들의 시대   (Ten.박의준, Ten.노동수, Bass.이화음, Bass.박덕영)  뮤지컬 ‘오페라의 유령’ 모음곡 (Sop.박준원, Bass함신규)   *상기 프로그램은 연주자의 사정에 의해 변경될 수 있습니다.",,https://www.mfac.or.kr/performance/whole_view.jsp?sc_b_category=17&sc_b_code=BOARD_1207683401&pk_seq=2126&page=1,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=87596d498369483aa6003be322464660&thumb=Y,2022.11.3,기관,2022.12.21 0:00,2022.12.21 0:00,기타,37.54990609,126.9455338,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=139917&menuNo=200008
클래식,종로구,Sookmyung Celli 1st Concert,2022-12-21~2022-12-21,꿈의숲 콘서트홀,세종문화회관,만 7세 이상,,,,,https://www.sejongpac.or.kr/portal/performance/performance/view.do?performIdx=33762&menuNo=200004,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=b84a66d852b74796a3ee72089063fcd1&thumb=Y,2022.12.21,기관,2022.12.21 0:00,2022.12.21 0:00,,37.62025446,127.0443247,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=140344&menuNo=200008
클래식,종로구,박흥우의 겨울나그네,2022-12-21~2022-12-21,세종체임버홀,세종문화회관,만 7세이상 관람(미취학아동입장 불가),"전석 30,000원",,,,https://www.sejongpac.or.kr/portal/performance/performance/view.do?performIdx=33733&menuNo=200004,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=5e23b728a8a64f52b7f90a113826de3d&thumb=Y,2022.12.21,기관,2022.12.21 0:00,2022.12.21 0:00,,37.5726241,126.9760053,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=140343&menuNo=200008
전시/미술,송파구,[한성백제박물관] 베이징의 도시 기원 리우리허 유적,2022-12-20~2023-03-25,한성백제박물관 시민참여전시실,한성백제박물관,시민 누구나,,,,,https://baekjemuseum.seoul.go.kr/module/index.jsp?boardid=a&code=TH&mmode=content&mpid=SBM0207000000&pid=20738&strsearch=&d_s_que=&cpage=1,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=186acbe4387b4f738a41e549b6b186b2&thumb=Y,2023.1.10,기관,2022.12.20 0:00,2023.3.25 0:00,,37.515505,127.121175,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=140466&menuNo=200009
전시/미술,노원구,2022 유휴공간 프로젝트 《스카이블루》,2022-12-20~2023-03-12,서울시립 북서울미술관,서울시립북서울미술관,무관,,,,,https://sema.seoul.go.kr/kr/whatson/exhibition/detail?exNo=1125149,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=5169f16ae177466b93bfb3ec93374d21&thumb=Y,2022.12.28,기관,2022.12.20 0:00,2023.3.12 0:00,,37.64066045,127.0668656,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=140398&menuNo=200009
전시/미술,관악구,관악아트홀 어린이라운지 상시프로그램 결과전시 [예술로 놀자],2022-12-20~2023-01-31,관악아트홀 어린이라운지,관악문화재단,5세~9세 어린이 (보호자 1인 이상 동반 필수),,,,,https://www.gfac.or.kr/index.html,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=b819c3b253ae4031ad95c648d7720401&thumb=Y,2022.12.14,기관,2022.12.20 0:00,2023.1.31 0:00,,37.46755336,126.9449624,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=140303&menuNo=200009
전시/미술,강남구,올리비아박 갤러리 그룹전,2022-12-20~2023-01-28,올리비아박 갤러리 청담,기타,누구나,무료,,,,http://www.oliviaparkgallery.com,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=1fc8b3e10d18490bbb4ce8b3050f8f62&thumb=Y,2022.12.22,시민,2022.12.20 0:00,2023.1.28 0:00,기타,37.52351279,127.0474253,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=140360&menuNo=200009
전시/미술,종로구,홍건익 가옥 특별전 [집의 사물들 - 삶의 품행],2022-12-20~2023-01-20,서울 종로구 필운대로1길 14-4 (홍건익 가옥),서울시청,누구나,,,,,https://news.seoul.go.kr/culture/archives/518341,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=7f4122382c854a9d99ff2c2877572ef3&thumb=Y,2022.12.19,기관,2022.12.20 0:00,2023.1.20 0:00,,,,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=140327&menuNo=200009
전시/미술,종로구,2022 운현궁 기획전시 [각자의 모란],2022-12-20~2022-12-25,운현궁 기획전시실,운현궁,홈페이지 참고,,,,,https://www.unhyeongung.or.kr/sub/prpgram/total_list.php?sno=0&group=basic&code=B35&category=&&abmode=view&no=986&bsort=&bfsort=,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=30812d5426714bb4971bf7c1d5b45d77&thumb=Y,2022.12.21,기관,2022.12.20 0:00,2022.12.25 0:00,,37.576125,126.98705,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=140342&menuNo=200009
콘서트,종로구,싱어송라이터 시리즈 - 정세운,2022-12-20~2022-12-22,세종S씨어터,세종문화회관,8세 이상 관람가,"전석 110,000원",,,,https://www.sejongpac.or.kr/portal/performance/performance/view.do?performIdx=33692&menuNo=200004,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=d8174a25d34c44d6b23d87e801cf3e70&thumb=Y,2022.12.20,기관,2022.12.20 0:00,2022.12.22 0:00,,37.5726241,126.9760053,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=140337&menuNo=200008
무용,광진구,[스페셜 발레_존재의 이유],2022-12-20~2022-12-21,나루아트센터 대공연장,광진문화재단,8세 이상,"R석 50,000원 / S석 30,000원",,,,http://www.naruart.or.kr/bbs/board.php?bo_table=performance&wr_id=805&page=2,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=16812c0b20004d07ad5c4c056b0fea92&thumb=Y,2022.12.9,기관,2022.12.20 0:00,2022.12.21 0:00,,37.53782227110075,127.07043382626804,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=140267&menuNo=200008
연극,종로구,낭독음악극 [통인동128번지] 토크콘서트,2022-12-20~2022-12-20,서울돈화문국악당,서울돈화문국악당,전체 관람가,,,,,https://sdtt.or.kr/user/program/2022/12/1234,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=0fad81e7869b4ec385e546826cae171c&thumb=Y,2022.12.19,기관,2022.12.20 0:00,2022.12.20 0:00,,37.57725028,126.9907307,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=140321&menuNo=200008
뮤지컬/오페라,금천구,틴에이저 뮤지컬 프로젝트 쇼케이스,2022-12-20~2022-12-20,금천뮤지컬센터 금천예술극장,금천문화재단,7세 이상 ※공연 관람 이후 공연에 대한 이야기를 나눌 수 있는 10세 이상 관람 권장,,,,,https://gcfac.or.kr/performance/commonView?gcfac_menu_cd=U0007&currRow=1&seq_no=3531&perDisGubun=performance&returnURI=%2Fperformance%2FcurrentList&serhDate=&serhPerforDisplay=&serhTitle=,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=b147f1ec5ba94e9eb4d9e8913e971581&thumb=Y,2022.12.6,기관,2022.12.20 0:00,2022.12.20 0:00,,37.46877706,126.8944749,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=140229&menuNo=200008
교육/체험,동작구,[2022 지역연계 프로그램] 사육신역사관 [Ari랑 아라리요] 6회차,2022-12-20~2022-12-20,사육신역사관 (서울시 동작구 노량진로 191),동작문화재단,제한없음,무료,,,,https://www.idfac.or.kr/bbs/board.php?bo_table=gallery_info&wr_id=105,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=d9cdcbc6c63f4184830390fd8a9b0a6f&thumb=Y,2022.11.30,기관,2022.12.20 0:00,2022.12.20 0:00,기타,37.51345799,126.9494111,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=140165&menuNo=200011
영화,종로구,2022 온라인 국제다양성영화제 개최 (1차 2022. 12.20 ~ 30 / 2023. 1.20~30),2022-12-20~2022-01-30,서울역사박물관(온라인),서울역사박물관,영화별 상이,,,,,https://museum.seoul.go.kr/www/board/NR_boardView.do?bbsCd=1018&seq=20221220093940194&sso=ok,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=029489050c8543cc802fd6a41437edcc&thumb=Y,2022.12.20,기관,2022.12.20 0:00,2022.1.30 0:00,,37.5701434,126.9704375,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=140335&menuNo=200013
전시/미술,종로구,'서울라이트 광화' 광화문광장 미디어 파사드 4부 전시,2022-12-19~2023-03-31,세종문화회관 중앙계단 윗면,서울시청,누구나,,,,,https://news.seoul.go.kr/culture/archives/518353,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=647f08100a084a53ba9c7c3fe6568595&thumb=Y,2022.12.22,기관,2022.12.19 0:00,2023.3.31 0:00,,37.5726241,126.9760053,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=140355&menuNo=200009
전시/미술,금천구,[금천아티스트랩2022 '14인의 목소리 14 Voices from Here'],2022-12-19~2023-01-14,금나래갤러리(서울특별시 금천구 시흥대로73길 70),금천문화재단,서울시민 누구나,무료,"강은경, 유장우, 조재영, 곽민주, 김창범, 박현주, 심섹슈라, 오연서, 오현애, 유인향, 유지애, 윤주희, 이승재, 이지연, 임승언, 주시영, 지상훈 ","금천을 삶의 터전으로 삼고 있는 주민과 '구로공단'의 지역성을 횡단하는 문화예술 종사자 14인의 이야기를 담아보는 전시. 14인의 목소리가 섞이고 부딪치는 과정을 강은경, 유장우, 조재영 작가를 통해 예술작품으로 재해석함  ",,https://gcfac.or.kr/performance/commonView?gcfac_menu_cd=U0007&currRow=1&seq_no=3527&perDisGubun=performance&returnURI=%2Fperformance%2FcurrentList&serhDate=&serhPerforDisplay=&serhTitle=,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=6b55beb4902a4f27b5d90e944f719c31&thumb=Y,2022.12.13,기관,2022.12.19 0:00,2023.1.14 0:00,기타,37.45657850809659,126.89597253576768,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=140291&menuNo=200009
교육/체험,,「청년 인문토론회 '청년 인문공감'」 참여청년 모집,2022-12-19~2023-01-02,경주 소노벨 리조트 (경상북도 경주시 보문로 402-12),기타,청년,전액 무료 ,"연예인 노홍철, 한동일 교수, 정세랑 작가, 윤가은 감독 등 ","일상에서 벗어나, 삶을 숙고하는 시간 「청년 인문토론회 '청년 인문공감'」에서 참여자를 모집합니다. ",,https://www.xn--439azqm7hh1m8mpqlh.com/notice/?idx=13644263&bmode=view,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=5904f44e396542aa8687ae31578c2d86&thumb=Y,2022.12.23,기관,2022.12.19 0:00,2023.1.2 0:00,기타,,,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=140372&menuNo=200011
